Source,Target,Attributes
718160635659847697192781003357174836646739811777,2,"{'avg_min_between_sent': 3.81, 'avg_min_between_received': 0.0, 'time_diff': 11.43, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 667.825392, 'max_value_received': 1333.174608, 'min_val_sent': 0.418053, 'max_val_sent': 1163.904018, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
1067721185731134628303622381454863589430088165693,2,"{'avg_min_between_sent': 160.97, 'avg_min_between_received': 0.63, 'time_diff': 323.22, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 46.775706, 'max_value_received': 54.22429399999999, 'min_val_sent': 0.4903, 'max_val_sent': 100.508716, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
396863741506257763719166334885812660192012124023,3,"{'avg_min_between_sent': 3.72, 'avg_min_between_received': 7488.96, 'time_diff': 22478.05, 'sent_txns': 3, 'received_txns': 3, 'min_value_received': 0.995, 'max_value_received': 4.095, 'min_val_sent': 0.994528, 'max_val_sent': 4.094263, 'total_txns': 6, 'total_ether_sent': 7.583054887999999, 'total_ether_received': 7.585}"
634652381687932250754379979805043688608576768598,8,"{'avg_min_between_sent': 2287.41, 'avg_min_between_received': 3593.72, 'time_diff': 67635.75, 'sent_txns': 17, 'received_txns': 8, 'min_value_received': 0.005, 'max_value_received': 1.995, 'min_val_sent': 0.0, 'max_val_sent': 1.99, 'total_txns': 25, 'total_ether_sent': 7.861153407000001, 'total_ether_received': 5.89665001}"
411017345575238245160657272203026844678934472378,1,"{'avg_min_between_sent': 69.94, 'avg_min_between_received': 0.0, 'time_diff': 139.88, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 2.0, 'max_value_received': 2.0, 'min_val_sent': 0.999034, 'max_val_sent': 1.0, 'total_txns': 3, 'total_ether_sent': 1.999034, 'total_ether_received': 2.0}"
398481410495655945692841831880363044398586785479,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 3.72, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 5.67321, 'max_value_received': 5.67321, 'min_val_sent': 5.672739, 'max_val_sent': 5.672739, 'total_txns': 2, 'total_ether_sent': 5.672738524, 'total_ether_received': 5.67321016}"
956089943874370343980142245898556502070294176812,15,"{'avg_min_between_sent': 1.9, 'avg_min_between_received': 1670.63, 'time_diff': 25087.93, 'sent_txns': 15, 'received_txns': 15, 'min_value_received': 1.0, 'max_value_received': 14.999579999999998, 'min_val_sent': 0.999372, 'max_val_sent': 14.999153, 'total_txns': 30, 'total_ether_sent': 106.976903, 'total_ether_received': 106.98452720000002}"
270486931833309384964731530426905918412097390465,2,"{'avg_min_between_sent': 1.09, 'avg_min_between_received': 0.0, 'time_diff': 3.28, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 512.416264, 'max_value_received': 1488.583736, 'min_val_sent': 0.112211, 'max_val_sent': 1475.338491, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
875298530522521796084483160889927665897726845815,3,"{'avg_min_between_sent': 410.33, 'avg_min_between_received': 7212.83, 'time_diff': 22869.48, 'sent_txns': 3, 'received_txns': 3, 'min_value_received': 0.4, 'max_value_received': 7.994, 'min_val_sent': 0.399139, 'max_val_sent': 7.993202, 'total_txns': 6, 'total_ether_sent': 9.201543, 'total_ether_received': 9.204}"
1309690537248882410230611249143919435047293502230,4,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 196.69, 'time_diff': 4176.4, 'sent_txns': 1, 'received_txns': 4, 'min_value_received': 0.99, 'max_value_received': 3.686646, 'min_val_sent': 7.227854, 'max_val_sent': 7.227854, 'total_txns': 5, 'total_ether_sent': 7.22785378, 'total_ether_received': 7.22993278}"
797973614847236511728489625527509517519631510489,147,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1542.7, 'time_diff': 226777.48, 'sent_txns': 0, 'received_txns': 147, 'min_value_received': 0.0, 'max_value_received': 1.145057, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 148, 'total_ether_sent': 0.0, 'total_ether_received': 64.17761908}"
582110854431426310455610182194608706113987318205,9,"{'avg_min_between_sent': 3304.42, 'avg_min_between_received': 4287.63, 'time_diff': 114590.23, 'sent_txns': 23, 'received_txns': 9, 'min_value_received': 0.0, 'max_value_received': 0.5, 'min_val_sent': 0.0, 'max_val_sent': 0.499, 'total_txns': 32, 'total_ether_sent': 1.94439007, 'total_ether_received': 0.960845376}"
110736103070039404954426378622682512265847356902,4,"{'avg_min_between_sent': 450.6, 'avg_min_between_received': 14352.27, 'time_diff': 833350.15, 'sent_txns': 1722, 'received_txns': 4, 'min_value_received': 0.0, 'max_value_received': 20.0, 'min_val_sent': 0.0, 'max_val_sent': 3.01, 'total_txns': 1726, 'total_ether_sent': 202.623, 'total_ether_received': 32.001}"
311331979951215594941288122961463735317143135268,1,"{'avg_min_between_sent': 163.83, 'avg_min_between_received': 0.0, 'time_diff': 327.67, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 0.99916, 'max_val_sent': 99.999856, 'total_txns': 3, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
977634097802523001584285653684635009798718659023,127,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 2514.5, 'time_diff': 319341.6, 'sent_txns': 0, 'received_txns': 127, 'min_value_received': 0.0, 'max_value_received': 0.330017, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 128, 'total_ether_sent': 0.0, 'total_ether_received': 21.21094003}"
184052910461830105236311669718888380509631203007,3,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.19, 'time_diff': 3520.17, 'sent_txns': 1, 'received_txns': 3, 'min_value_received': 1.495, 'max_value_received': 3.995, 'min_val_sent': 7.484559, 'max_val_sent': 7.484559, 'total_txns': 4, 'total_ether_sent': 7.484559, 'total_ether_received': 7.485}"
982202060291951985436450214411019438632046327250,447,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 391.38, 'time_diff': 174945.87, 'sent_txns': 0, 'received_txns': 447, 'min_value_received': 0.0, 'max_value_received': 0.6981310000000001, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 448, 'total_ether_sent': 0.0, 'total_ether_received': 46.29771489}"
742860738063101821964031072452376254994964490937,145,"{'avg_min_between_sent': 40.87, 'avg_min_between_received': 4399.63, 'time_diff': 643668.77, 'sent_txns': 140, 'received_txns': 145, 'min_value_received': 0.34783, 'max_value_received': 90.0, 'min_val_sent': 0.34741, 'max_val_sent': 89.99958000000002, 'total_txns': 285, 'total_ether_sent': 693.6074158, 'total_ether_received': 693.6662158}"
899455693999898421874168560732213883100898009132,5,"{'avg_min_between_sent': 4641.35, 'avg_min_between_received': 7866.45, 'time_diff': 173931.38, 'sent_txns': 29, 'received_txns': 5, 'min_value_received': 0.0, 'max_value_received': 1.368505, 'min_val_sent': 0.0, 'max_val_sent': 0.8, 'total_txns': 34, 'total_ether_sent': 3.937, 'total_ether_received': 2.006285}"
1002436257232399885707024807024118520122464851702,16,"{'avg_min_between_sent': 2709.71, 'avg_min_between_received': 4752.01, 'time_diff': 767008.87, 'sent_txns': 255, 'received_txns': 16, 'min_value_received': 0.0, 'max_value_received': 3.0, 'min_val_sent': 0.0, 'max_val_sent': 5.0, 'total_txns': 271, 'total_ether_sent': 34.72368, 'total_ether_received': 11.73290283}"
74932507046856651171950115590952153297951188030,48,"{'avg_min_between_sent': 903.05, 'avg_min_between_received': 22013.47, 'time_diff': 1098186.7, 'sent_txns': 46, 'received_txns': 48, 'min_value_received': 0.201072, 'max_value_received': 1.101812, 'min_val_sent': 0.508446, 'max_val_sent': 1.11385, 'total_txns': 94, 'total_ether_sent': 27.47583111, 'total_ether_received': 27.54019602}"
200901895951849959712673613561992971326315966597,113,"{'avg_min_between_sent': 5.18, 'avg_min_between_received': 3097.77, 'time_diff': 350628.03, 'sent_txns': 112, 'received_txns': 113, 'min_value_received': 0.010034, 'max_value_received': 1.001282, 'min_val_sent': 0.08395, 'max_val_sent': 1.000232, 'total_txns': 225, 'total_ether_sent': 19.66899492, 'total_ether_received': 19.80391215}"
1066042589256741512452534095565631344296399584196,1,"{'avg_min_between_sent': 22.57, 'avg_min_between_received': 0.0, 'time_diff': 67.7, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 5.0, 'max_val_sent': 75.017354, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
411541365468663801720360441901847055785301858858,31,"{'avg_min_between_sent': 582.94, 'avg_min_between_received': 332.42, 'time_diff': 249309.23, 'sent_txns': 410, 'received_txns': 31, 'min_value_received': 0.01, 'max_value_received': 0.01, 'min_val_sent': 0.0, 'max_val_sent': 0.011699, 'total_txns': 441, 'total_ether_sent': 0.011698653, 'total_ether_received': 0.31}"
1159406461963999921938604926524520387681862243,3,"{'avg_min_between_sent': 155.22, 'avg_min_between_received': 112602.93, 'time_diff': 338429.65, 'sent_txns': 4, 'received_txns': 3, 'min_value_received': 0.0, 'max_value_received': 2.337156, 'min_val_sent': 2.0, 'max_val_sent': 2.379635, 'total_txns': 7, 'total_ether_sent': 8.419634776, 'total_ether_received': 4.5371564000000015}"
66233466820874477187872190194588273778726846875,4,"{'avg_min_between_sent': 127.2, 'avg_min_between_received': 17.71, 'time_diff': 325.23, 'sent_txns': 2, 'received_txns': 4, 'min_value_received': 0.0, 'max_value_received': 51.36301, 'min_val_sent': 0.239144, 'max_val_sent': 100.976633, 'total_txns': 6, 'total_ether_sent': 101.2157775, 'total_ether_received': 101.2167617}"
374964853145958231412789911857448536458726521033,39,"{'avg_min_between_sent': 393.44, 'avg_min_between_received': 1608.34, 'time_diff': 77675.92, 'sent_txns': 38, 'received_txns': 39, 'min_value_received': 0.200399, 'max_value_received': 0.353381, 'min_val_sent': 0.199979, 'max_val_sent': 0.447659, 'total_txns': 77, 'total_ether_sent': 8.168870184, 'total_ether_received': 8.184851184}"
567219042141543092646436042512935991691436175705,2,"{'avg_min_between_sent': 2.1, 'avg_min_between_received': 0.0, 'time_diff': 8.42, 'sent_txns': 4, 'received_txns': 2, 'min_value_received': 636.599837, 'max_value_received': 1364.400163, 'min_val_sent': 0.001078, 'max_val_sent': 1631.993576, 'total_txns': 6, 'total_ether_sent': 2000.998113, 'total_ether_received': 2001.0}"
428953499040778095034879206347071905853093607532,2,"{'avg_min_between_sent': 3.49, 'avg_min_between_received': 0.0, 'time_diff': 10.48, 'sent_txns': 3, 'received_txns': 2, 'min_value_received': 505.307187, 'max_value_received': 1495.692813, 'min_val_sent': 129.9, 'max_val_sent': 990.8, 'total_txns': 5, 'total_ether_sent': 2000.998585, 'total_ether_received': 2001.0}"
691806982413111587878261376221574708460662023260,1,"{'avg_min_between_sent': 22.62, 'avg_min_between_received': 0.0, 'time_diff': 67.87, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 2.1, 'max_val_sent': 59.818676, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
72468649659008645029909469246077872654224134817,2,"{'avg_min_between_sent': 1.73, 'avg_min_between_received': 0.42, 'time_diff': 7.73, 'sent_txns': 4, 'received_txns': 2, 'min_value_received': 820.2609719999998, 'max_value_received': 1180.739028, 'min_val_sent': 0.001078, 'max_val_sent': 1540.267689, 'total_txns': 6, 'total_ether_sent': 2000.998113, 'total_ether_received': 2001.0}"
1105888410494081271983422913054304724134738864792,126,"{'avg_min_between_sent': 66.12, 'avg_min_between_received': 3285.66, 'time_diff': 422257.08, 'sent_txns': 125, 'received_txns': 126, 'min_value_received': 0.014222, 'max_value_received': 1.10745, 'min_val_sent': 0.999032, 'max_val_sent': 1.106842, 'total_txns': 251, 'total_ether_sent': 125.43763020000002, 'total_ether_received': 125.5318725}"
928830532965839767298814971144051911490859439511,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 2429.98, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 1.082979, 'max_value_received': 1.082979, 'min_val_sent': 1.082118, 'max_val_sent': 1.082118, 'total_txns': 2, 'total_ether_sent': 1.08211769, 'total_ether_received': 1.08297869}"
13169913084908600118626458150143066083932494679,2,"{'avg_min_between_sent': 17363.42, 'avg_min_between_received': 3975.35, 'time_diff': 77404.38, 'sent_txns': 4, 'received_txns': 2, 'min_value_received': 4.995, 'max_value_received': 8.995, 'min_val_sent': 4.994559, 'max_val_sent': 8.9908, 'total_txns': 6, 'total_ether_sent': 31.672988, 'total_ether_received': 13.99}"
1028843620862367711259871206062799125619711386369,19,"{'avg_min_between_sent': 13762.11, 'avg_min_between_received': 4639.4, 'time_diff': 239531.8, 'sent_txns': 11, 'received_txns': 19, 'min_value_received': 0.001176, 'max_value_received': 547.933024, 'min_val_sent': 0.1, 'max_val_sent': 500.0, 'total_txns': 30, 'total_ether_sent': 1647.039988, 'total_ether_received': 1647.046868}"
762234227930233423235471960261262516241057803145,1,"{'avg_min_between_sent': 22.26, 'avg_min_between_received': 0.0, 'time_diff': 66.78, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 0.15, 'max_val_sent': 52.472789, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
298263143891462099286565184151421860013467253282,40,"{'avg_min_between_sent': 17.94, 'avg_min_between_received': 2060.97, 'time_diff': 83138.48, 'sent_txns': 39, 'received_txns': 40, 'min_value_received': 0.089, 'max_value_received': 59.0, 'min_val_sent': 0.0885799999999999, 'max_val_sent': 58.99958, 'total_txns': 79, 'total_ether_sent': 382.6293232, 'total_ether_received': 382.6457032}"
889318341237134017964021288027290551652277470536,2,"{'avg_min_between_sent': 161.82, 'avg_min_between_received': 0.37, 'time_diff': 324.37, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 24.246245, 'max_value_received': 76.753755, 'min_val_sent': 0.995393, 'max_val_sent': 100.003623, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
122363510952030864367333916696798790518389381149,3,"{'avg_min_between_sent': 3.78, 'avg_min_between_received': 8172.45, 'time_diff': 24528.68, 'sent_txns': 3, 'received_txns': 3, 'min_value_received': 0.995, 'max_value_received': 5.0, 'min_val_sent': 0.994559, 'max_val_sent': 4.999528, 'total_txns': 6, 'total_ether_sent': 8.508944364, 'total_ether_received': 8.510297999999999}"
373117102777175488870123451464355883712728398013,65,"{'avg_min_between_sent': 7071.24, 'avg_min_between_received': 9215.18, 'time_diff': 761625.25, 'sent_txns': 23, 'received_txns': 65, 'min_value_received': 0.005, 'max_value_received': 140.0, 'min_val_sent': 0.0, 'max_val_sent': 194.091525, 'total_txns': 88, 'total_ether_sent': 1567.3998789999996, 'total_ether_received': 1567.413552}"
964711083068095318395113124711227800600080307274,161,"{'avg_min_between_sent': 263.07, 'avg_min_between_received': 3577.84, 'time_diff': 582608.37, 'sent_txns': 25, 'received_txns': 161, 'min_value_received': 0.010053, 'max_value_received': 1.4509999999999998, 'min_val_sent': 0.493901, 'max_val_sent': 1.625226, 'total_txns': 186, 'total_ether_sent': 16.799201899999996, 'total_ether_received': 16.86840168}"
882631549645961638364100564682839469547338599068,10,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 172.34, 'time_diff': 1723.37, 'sent_txns': 0, 'received_txns': 10, 'min_value_received': 0.5, 'max_value_received': 1.036386, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 10, 'total_ether_sent': 0.0, 'total_ether_received': 5.9925016}"
231417387423005709801159604171451385312237644120,14,"{'avg_min_between_sent': 161.2, 'avg_min_between_received': 1504.96, 'time_diff': 23326.3, 'sent_txns': 14, 'received_txns': 14, 'min_value_received': 0.006109, 'max_value_received': 1.355161, 'min_val_sent': 0.005, 'max_val_sent': 1.960421, 'total_txns': 28, 'total_ether_sent': 4.68802607, 'total_ether_received': 4.69390609}"
711348630001711736110030965682338884108315695703,2,"{'avg_min_between_sent': 89691.52, 'avg_min_between_received': 162.53, 'time_diff': 179708.1, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 0.001894, 'max_value_received': 0.094, 'min_val_sent': 0.001589, 'max_val_sent': 0.093608, 'total_txns': 4, 'total_ether_sent': 0.09519745, 'total_ether_received': 0.095894295}"
487391400843767428912023700989374628950473456359,1,"{'avg_min_between_sent': 13.84, 'avg_min_between_received': 0.0, 'time_diff': 41.53, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 0.99855, 'max_val_sent': 51.13534, 'total_txns': 4, 'total_ether_sent': 100.998446, 'total_ether_received': 101.0}"
344718587016264957342316280432684982595424830596,53,"{'avg_min_between_sent': 2.19, 'avg_min_between_received': 1851.57, 'time_diff': 98249.23, 'sent_txns': 53, 'received_txns': 53, 'min_value_received': 0.053145, 'max_value_received': 8.313331, 'min_val_sent': 0.05249, 'max_val_sent': 8.312676, 'total_txns': 106, 'total_ether_sent': 20.66341863, 'total_ether_received': 20.70230530000001}"
453335803224925213217488039615562961786631276678,5142,"{'avg_min_between_sent': 12.89, 'avg_min_between_received': 20.6, 'time_diff': 168569.23, 'sent_txns': 4858, 'received_txns': 5142, 'min_value_received': 0.095006, 'max_value_received': 8.0, 'min_val_sent': 0.091649, 'max_val_sent': 8.132798, 'total_txns': 10000, 'total_ether_sent': 685.3220913, 'total_ether_received': 701.642526}"
214778070574807177512703035368668402045306747080,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 5.28, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.499034, 'max_value_received': 0.499034, 'min_val_sent': 0.498824, 'max_val_sent': 0.498824, 'total_txns': 2, 'total_ether_sent': 0.498824, 'total_ether_received': 0.499034}"
509065910519237423556493285002990109196145780533,295,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 656.2, 'time_diff': 193578.22, 'sent_txns': 0, 'received_txns': 295, 'min_value_received': 0.0, 'max_value_received': 3.000394, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 296, 'total_ether_sent': 0.0, 'total_ether_received': 232.710841}"
721643186289403646046202720547516599771864836044,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 3.9, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 6.3801190000000005, 'max_value_received': 6.3801190000000005, 'min_val_sent': 6.379647, 'max_val_sent': 6.379647, 'total_txns': 2, 'total_ether_sent': 6.379647444, 'total_ether_received': 6.38011908}"
234108828644399810178703037181331017924713923702,2,"{'avg_min_between_sent': 161.19, 'avg_min_between_received': 0.36, 'time_diff': 323.1, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 23.688879, 'max_value_received': 77.311121, 'min_val_sent': 0.101832, 'max_val_sent': 100.897183, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
343005361253028396028016342046639307023339169529,1,"{'avg_min_between_sent': 156.18, 'avg_min_between_received': 0.0, 'time_diff': 312.37, 'sent_txns': 2, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 2.0, 'max_val_sent': 98.999016, 'total_txns': 3, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
254015089908210314560867181093101381414136327228,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 0.0, 'sent_txns': 0, 'received_txns': 1, 'min_value_received': 0.092881, 'max_value_received': 0.092881, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 1, 'total_ether_sent': 0.0, 'total_ether_received': 0.092880895}"
786275574982829620513677925421658782170554703296,71,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 4497.14, 'time_diff': 319297.02, 'sent_txns': 0, 'received_txns': 71, 'min_value_received': 0.0, 'max_value_received': 0.524652, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 72, 'total_ether_sent': 0.0, 'total_ether_received': 19.20471339}"
811036363561824694696155716180411674087600176469,73,"{'avg_min_between_sent': 12.57, 'avg_min_between_received': 1892.26, 'time_diff': 139052.67, 'sent_txns': 73, 'received_txns': 73, 'min_value_received': 0.095555, 'max_value_received': 2.360495, 'min_val_sent': 0.09297, 'max_val_sent': 2.358737, 'total_txns': 146, 'total_ether_sent': 10.2286929, 'total_ether_received': 10.33641591}"
235488058535904508182131760855250251599329109143,18,"{'avg_min_between_sent': 13872.15, 'avg_min_between_received': 4636.31, 'time_diff': 513490.18, 'sent_txns': 31, 'received_txns': 18, 'min_value_received': 1.5009, 'max_value_received': 33.547009, 'min_val_sent': 0.0, 'max_val_sent': 56.76347, 'total_txns': 49, 'total_ether_sent': 176.4184764, 'total_ether_received': 176.4445646}"
241894240901147692363955813282144516785075206674,3095,"{'avg_min_between_sent': 530.19, 'avg_min_between_received': 192.89, 'time_diff': 658496.57, 'sent_txns': 116, 'received_txns': 3095, 'min_value_received': 1.013785, 'max_value_received': 289.684512, 'min_val_sent': 0.0, 'max_val_sent': 1054.0, 'total_txns': 3211, 'total_ether_sent': 15511.03806, 'total_ether_received': 15511.09234}"
143088151069973285869690513971509413767788603347,117,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 1710.44, 'time_diff': 200121.58, 'sent_txns': 0, 'received_txns': 117, 'min_value_received': 0.0, 'max_value_received': 0.558817, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 118, 'total_ether_sent': 0.0, 'total_ether_received': 27.3794163}"
544005450405240481116564066852123397800562176324,2,"{'avg_min_between_sent': 163.03, 'avg_min_between_received': 0.65, 'time_diff': 327.37, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 3.848033, 'max_value_received': 97.151967, 'min_val_sent': 2.13, 'max_val_sent': 98.868492, 'total_txns': 4, 'total_ether_sent': 100.9984925, 'total_ether_received': 101.0}"
669451969978815374403376581767224936110608744149,1,"{'avg_min_between_sent': 108.28, 'avg_min_between_received': 0.0, 'time_diff': 324.83, 'sent_txns': 3, 'received_txns': 1, 'min_value_received': 101.0, 'max_value_received': 101.0, 'min_val_sent': 0.001, 'max_val_sent': 98.918125, 'total_txns': 4, 'total_ether_sent': 100.9985118, 'total_ether_received': 101.0}"
33573877703314509206580401244329533573308038195,15,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 442.24, 'time_diff': 7647.73, 'sent_txns': 1, 'received_txns': 15, 'min_value_received': 0.1, 'max_value_received': 19.266296, 'min_val_sent': 40.663235, 'max_val_sent': 40.663235, 'total_txns': 16, 'total_ether_sent': 40.66323508, 'total_ether_received': 40.66409608}"
948240279041579954513478918317697955307874232266,2,"{'avg_min_between_sent': 27.66, 'avg_min_between_received': 29865.34, 'time_diff': 59786.0, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 0.800029, 'max_value_received': 2.050195, 'min_val_sent': 0.798982, 'max_val_sent': 2.049775, 'total_txns': 4, 'total_ether_sent': 2.848756653, 'total_ether_received': 2.85022361}"
475137462523892829002545412449735670219045091677,2,"{'avg_min_between_sent': 162.22, 'avg_min_between_received': 0.33, 'time_diff': 325.1, 'sent_txns': 2, 'received_txns': 2, 'min_value_received': 35.557493, 'max_value_received': 65.44250699999999, 'min_val_sent': 1.1, 'max_val_sent': 99.899016, 'total_txns': 4, 'total_ether_sent': 100.9990158, 'total_ether_received': 101.0}"
270128573228213237045859265022608312671160849790,8,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 28343.51, 'time_diff': 226748.1, 'sent_txns': 0, 'received_txns': 8, 'min_value_received': 0.0, 'max_value_received': 7.0, 'min_val_sent': 0.0, 'max_val_sent': 0.0, 'total_txns': 9, 'total_ether_sent': 0.0, 'total_ether_received': 15.1}"
79280922096376811737918295569822014717022166554,28,"{'avg_min_between_sent': 2998.86, 'avg_min_between_received': 2084.12, 'time_diff': 262278.12, 'sent_txns': 68, 'received_txns': 28, 'min_value_received': 0.00241, 'max_value_received': 13.113805, 'min_val_sent': 0.0, 'max_val_sent': 73.245788, 'total_txns': 96, 'total_ether_sent': 112.3365004, 'total_ether_received': 110.4008906}"
661031740308080472264369395189438499051642452845,15,"{'avg_min_between_sent': 285.4, 'avg_min_between_received': 475.24, 'time_diff': 7699.43, 'sent_txns': 2, 'received_txns': 15, 'min_value_received': 0.07854, 'max_value_received': 6.654248, 'min_val_sent': 6.0, 'max_val_sent': 8.765424000000001, 'total_txns': 17, 'total_ether_sent': 14.76542423, 'total_ether_received': 14.76958223}"
716883440919285598447557557603000198405184966098,2,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 247.29, 'time_diff': 1241.43, 'sent_txns': 1, 'received_txns': 2, 'min_value_received': 0.8809999999999999, 'max_value_received': 0.89, 'min_val_sent': 1.77, 'max_val_sent': 1.77, 'total_txns': 3, 'total_ether_sent': 1.77, 'total_ether_received': 1.771}"
323322674892093983005070054976015311838509493818,489,"{'avg_min_between_sent': 32.43, 'avg_min_between_received': 3016.12, 'time_diff': 1490477.42, 'sent_txns': 481, 'received_txns': 489, 'min_value_received': 0.010001, 'max_value_received': 24.815796, 'min_val_sent': 0.001295, 'max_val_sent': 24.805796, 'total_txns': 970, 'total_ether_sent': 280.156466, 'total_ether_received': 279.549246}"
206361576522807137432388061452625244899346493769,23,"{'avg_min_between_sent': 1973.25, 'avg_min_between_received': 1946.96, 'time_diff': 131602.9, 'sent_txns': 44, 'received_txns': 23, 'min_value_received': 0.1, 'max_value_received': 1000.0, 'min_val_sent': 0.01, 'max_val_sent': 400.0, 'total_txns': 67, 'total_ether_sent': 2111.825161, 'total_ether_received': 2111.845652}"
1083860750001933176644249863526153990246509306302,1128,"{'avg_min_between_sent': 724.59, 'avg_min_between_received': 544.18, 'time_diff': 962363.13, 'sent_txns': 481, 'received_txns': 1128, 'min_value_received': 0.041982, 'max_value_received': 20.504341, 'min_val_sent': 0.0, 'max_val_sent': 17.508189, 'total_txns': 1609, 'total_ether_sent': 1342.0228880000002, 'total_ether_received': 1340.879878}"
1559262848838606341378057854986244333392694069,4375,"{'avg_min_between_sent': 1067.84, 'avg_min_between_received': 128.81, 'time_diff': 636162.82, 'sent_txns': 68, 'received_txns': 4375, 'min_value_received': 0.443993, 'max_value_received': 3.602495, 'min_val_sent': 0.0, 'max_val_sent': 520.8121679999998, 'total_txns': 4443, 'total_ether_sent': 4618.790832, 'total_ether_received': 4618.823828000001}"
164283455713236702216170714863416422708071322846,22,"{'avg_min_between_sent': 12369.07, 'avg_min_between_received': 13881.74, 'time_diff': 342505.57, 'sent_txns': 3, 'received_txns': 22, 'min_value_received': 0.01, 'max_value_received': 4.995, 'min_val_sent': 1.133992, 'max_val_sent': 7.062099000000001, 'total_txns': 25, 'total_ether_sent': 9.337140808, 'total_ether_received': 9.33838684}"
32394030476056780241038685034554006609333096885,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 5.8, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.1094, 'max_value_received': 0.1094, 'min_val_sent': 0.108614, 'max_val_sent': 0.108614, 'total_txns': 2, 'total_ether_sent': 0.10861394, 'total_ether_received': 0.1094}"
724304757809832330518916231209326528432316601252,1,"{'avg_min_between_sent': 0.0, 'avg_min_between_received': 0.0, 'time_diff': 8328.77, 'sent_txns': 1, 'received_txns': 1, 'min_value_received': 0.122077, 'max_value_received': 0.122077, 'min_val_sent': 0.121636, 'max_val_sent': 0.121636, 'total_txns': 2, 'total_ether_sent': 0.12163553, 'total_ether_received': 0.12207653}"
